created_at,text
Wed Oct 02 00:45:00 +0000 2013,Completely stop changing diapers at 18-30+ months in 7 days - http://t.co/Y5BLAIsXWL #toddler #pottytraining #diaperfree #mom
Sat Oct 05 18:20:00 +0000 2013,Session 14 of the Go Diaper Free podcast: When does baby need to pee? Part 4 of 4 http://t.co/jADugWpl7X #ec #podcast #parenting #diaperfree
