created_at,text
Mon Dec 28 02:34:48 +0000 2015,"A young guy i know wants me to whore this little jailbait for him.....so, sure.....she's cheaply bought #jailbait https://t.co/a0X9edDoGc"
Tue Dec 29 05:51:05 +0000 2015,Jailbait girl
Sun Dec 27 08:57:58 +0000 2015,RT @YoungBaitHD: Jailbait Is Best
Sat Dec 26 11:43:10 +0000 2015,i am the most oblivious person when it comes to jailbait i swear
Tue Dec 29 11:02:04 +0000 2015,@markalexpreston too be fair Jailbait is still my jaaaaaaam
Fri Dec 18 19:18:01 +0000 2015,jailbait hell https://t.co/rILSYKScY8
Sat Dec 19 06:50:00 +0000 2015,All jailbait and teens! https://t.co/0C2nkJWHGc
Fri Dec 18 01:44:57 +0000 2015,what do you think about this jailbait https://t.co/pdlmYnlsIO
Wed Dec 02 04:28:25 +0000 2015,jailbait anyone? https://t.co/P20wHsI3It
Sat Dec 19 23:02:39 +0000 2015,@CCharmanderK jailbait for you https://t.co/IDGZmjDv9P
Tue Dec 29 03:47:43 +0000 2015,"Yeah,my favorite song #RIPLemmyby Motorhead is Jailbait"
Tue Dec 29 06:24:39 +0000 2015,RT @queenofpain1886: @eroticdeodorant *during her borderline-jailbait phase
Fri Dec 25 01:52:44 +0000 2015,RT if you love jailbait https://t.co/zjdxmfDk3h
Sat Dec 19 05:13:23 +0000 2015,RT @Nayelix__1: what do you think about this jailbait https://t.co/GBn5h0DG5C
Sat Dec 26 22:04:19 +0000 2015,RT @Jade00__: what do you think about this jailbait https://t.co/KCv1vIVshj
Sun Dec 27 03:49:49 +0000 2015,RT @Isabela__oo: OMG jailbait https://t.co/tQRQeekSIn
Wed Dec 16 02:48:33 +0000 2015,RT @Saniyaho_xox: what do you think about this jailbait https://t.co/GEwVNJRFsP
Fri Dec 18 05:37:30 +0000 2015,RT @Jade00__: what do you think about this jailbait https://t.co/pdlmYnlsIO
Sat Dec 05 03:13:07 +0000 2015,.@ShawnMendes is such a lil cutie. 🤗 I just wanna squeeze him. #jailbait
Tue Dec 29 23:29:56 +0000 2015,RT @Nayelix__1: OMG jailbait https://t.co/U4Frtffia5
Sun Dec 27 14:03:44 +0000 2015,RT @Aliannax_xx: jailbaits and teens https://t.co/l52xkRnyy8
Mon Dec 28 06:40:50 +0000 2015,RT @baileyyy_anne: h18bd @harlie_lynn9 ur not jailbait anymore woohoo!!!
Tue Dec 22 01:10:19 +0000 2015,RT @Jade00__: OMG jailbait https://t.co/ADgGMhXCWA
Mon Dec 28 20:38:42 +0000 2015,RT @Jade00__: what do you think about this jailbait https://t.co/9E2xNBcys9
Mon Dec 28 19:23:22 +0000 2015,RT @Jade00__: what do you think about this jailbait https://t.co/c71CcA2Gwk
Sun Dec 27 01:12:25 +0000 2015,RT @Willowo__0: RT if you love jailbait https://t.co/8DL5YYMknY
Sat Dec 26 08:23:39 +0000 2015,RT @loverofsmut: Perfection........ #teen #jailbait http://t.co/Q466fFmrqZ
Sat Dec 26 08:18:52 +0000 2015,RT @Isabela__oo: Did someone say jailbait? https://t.co/W7PSFTPbCg
Sun Dec 20 20:19:42 +0000 2015,Nice pussy #teengirls #jailbait #pussy https://t.co/3X7NxhTUOI
Fri Dec 18 03:50:36 +0000 2015,RT @courtneh2002: Who likes my D's #jailbait https://t.co/TcjP3EOs2D
Tue Dec 01 23:41:52 +0000 2015,RT @Tara1xxo: RT if you love jailbait https://t.co/bpoDQziWTc
Tue Dec 29 03:14:01 +0000 2015,RT @Jade00__: Did someone say jailbait? https://t.co/eaD8QsWpKf
Sat Dec 05 02:34:50 +0000 2015,RT @JailbaitsTeens: Why do they all have to be so young #jailbait #teen #tooyoung https://t.co/hk4sGCCLTq
Wed Dec 30 03:07:59 +0000 2015,#Lemmy &amp; #WendyO'Williams - Jailbait (HD) - YouTube  https://t.co/r3Zai0JVWM
Tue Dec 29 09:34:52 +0000 2015,Lemmy &amp; Wendy O'Williams - Jailbait (HD) https://t.co/Lxrkz4G0Yw
Sat Dec 05 18:17:42 +0000 2015,"@Amarax0x_xx   Very nice Jailbait, good lil' cleavage - she likes to send those pics to her boyfriend."
Wed Dec 02 03:39:57 +0000 2015,what do you think about this jailbait https://t.co/cqud67SbBz https://t.co/ZMJCcyyg3A
Fri Dec 18 11:19:43 +0000 2015,RT @yungdumfullcum: What friends are for #teen #nude #shower #jailbait http://t.co/fLnPman7Ay
Sat Dec 26 19:52:28 +0000 2015,RT @sexigirlzuk: If you think this is hot like it #jailbait #teens https://t.co/sIxcGEtyhO
Sat Dec 26 00:38:59 +0000 2015,RT if you love jailbait https://t.co/VX5pfsyBNc https://t.co/NLLC34k5Ui
Fri Dec 25 16:11:19 +0000 2015,#XXXmas #Webcams 18-COLLEGE - mmmmm https://t.co/m3pZ5dcW0S #Jailbait #Girls
Fri Dec 18 13:34:47 +0000 2015,RT @Emmawatson1995: Beautiful tits on this dressed up teen #young #jailbait https://t.co/v4NDBM1wbZ
Tue Dec 15 23:21:34 +0000 2015,RT @Serenityx1xx_o: OMG jailbait https://t.co/7JEse6XSNc https://t.co/GwgxQTAFyr
Fri Dec 18 04:53:18 +0000 2015,RT @Saniyaho_xox: jailbait anyone? https://t.co/koWk1XCyXl https://t.co/GfV0T6sClm
Fri Dec 04 16:01:24 +0000 2015,RT @lexikpatrick: Retweet this for the Dropbox link in your DM! #jailbait #video https://t.co/pEZ96ik9rS
Thu Dec 03 23:05:16 +0000 2015,RT @loverofsmut: #bikini babes looking hot! #jailbait #teen http://t.co/k7kjLs5glj
Sat Dec 26 20:15:41 +0000 2015,RT @imaIegend: seventeen are jailbaits bap are lost in the matrix tvxq are shot ikon is at war and bigbang are retiring
Sun Dec 27 01:13:57 +0000 2015,RT @imaIegend: seventeen are jailbaits bap are lost in the matrix tvxq are shot ikon is at war and bigbang are retiring
Sun Dec 27 02:15:26 +0000 2015,RT @imaIegend: seventeen are jailbaits bap are lost in the matrix tvxq are shot ikon is at war and bigbang are retiring
Sat Dec 26 23:47:14 +0000 2015,RT @imaIegend: seventeen are jailbaits bap are lost in the matrix tvxq are shot ikon is at war and bigbang are retiring
Tue Dec 15 17:53:27 +0000 2015,RT @lukehughes97: How the @Molloys_Sutton queue looks like these days #HisMomStillBuysHisTrousers #16 #ID #JailBait #XmasCompetition https:…
Thu Dec 17 17:53:23 +0000 2015,RT @Jade00__: RT if you love jailbait https://t.co/53xcMbRuxq https://t.co/8g3u5lpuzm
Thu Dec 17 12:16:45 +0000 2015,"RT @Candyteens1: Time to sharing some pic for tonight faping ^^, #putiricas #jailbait #bikiniteens #putimorritas #legalicenlasde14 https://…"
Thu Dec 03 01:17:12 +0000 2015,Get this little #jailbaits videos right here https://t.co/iNfUWRtfvi https://t.co/m7fKzRHK0i
Thu Dec 03 04:06:21 +0000 2015,Get this little #jailbaits videos right here https://t.co/iNfUWRtfvi https://t.co/MlIvK396Xf
Fri Dec 04 05:59:18 +0000 2015,Get this little #jailbaits videos right here https://t.co/R3vVaBvFFZ https://t.co/HboHSiSOwE
Tue Dec 01 16:27:01 +0000 2015,Get this little #jailbaits videos right here https://t.co/4AldpSHR7e https://t.co/mJ0njMRk2H
Wed Dec 23 20:31:24 +0000 2015,Anyone wanna trade hot girl pics? Kik me at darkviking22 to trade #kik #kikme #kiktrade #jailbait
Wed Dec 02 17:01:02 +0000 2015,#jailbait anyone? Get her videos for free right here… https://t.co/DwjC0md7EI https://t.co/EgcLALi53C
Wed Dec 02 18:01:25 +0000 2015,#jailbait anyone? Get her videos for free right here… https://t.co/U0uYYgl0T0 https://t.co/OW6PWYXGTf
Wed Dec 02 13:15:23 +0000 2015,#jailbait anyone? Get her videos for free right here… https://t.co/DwjC0md7EI https://t.co/JAm0GcUPAJ
Fri Dec 04 00:31:28 +0000 2015,#jailbait anyone? Get her videos for free right here… https://t.co/cG4yJCfenw https://t.co/vOerai3OBz
Sat Dec 19 21:12:32 +0000 2015,RT @NaughtyOldJohn: HAPPY HALLOWEEN #jailbait #sluts #cheerleader #schooluniform #dressup #cute https://t.co/NxzZe3Pobi
Sat Dec 19 10:20:29 +0000 2015,"RT @ShapelyBeauties: Cute young #Volleyball players while a match. Each of them has such a sexy #Butt, huh? Thanks #Spandex. :) #Jailbait h…"
Tue Dec 29 02:45:49 +0000 2015,"RT @Candyteens1: #fap time, let´s take out the monster!!! :D #putiperras #putipobres #jailbait #legalicenlasde13 #legalicenlasde16 https://…"
Tue Dec 15 18:54:50 +0000 2015,"I hate working next to Jordan high school and seeing girls walk by... #jailbait #fml 
Why you tryna look so old?
🙄🔫"
Wed Dec 02 13:49:56 +0000 2015,"""@SharonClemon: #jailbait anyone? Get her videos for free right here… https://t.co/uCIh965kvw https://t.co/nyW69jqNpu"""
