created_at,text
Thu Jul 25 08:35:00 +0000 2013,#JailBait #JailBait #JailBait #jailbait
Sat Jul 27 08:20:04 +0000 2013,No longer jailbait but I still love the jailbait
Sat Jul 27 18:47:02 +0000 2013,@Kelseajadexo omg same lol yea jailbait baby loving all the jailbaits down there xxxxxxxxxxxxxxx
Tue Jul 09 12:58:35 +0000 2013,RT @FriesenJaida947: http://t.co/umljkHnE7J Jailbait Dress #jailbait
Tue Jul 09 12:52:31 +0000 2013,RT @FriesenJaida947: http://t.co/umljkHnE7J Jailbait Dress #jailbait
Fri Jul 26 04:03:07 +0000 2013,RT @_ColorMyHeart: Whoever call me jailbait needa chill. I hate being called jailbait.
Tue Jul 16 19:12:51 +0000 2013,RT @Tomsalton: “@JemSalih: Love box is the jailbait festival... Rather not”your still a jailbait kid!
Tue Jul 02 17:10:34 +0000 2013,Your ask has my cock so hard! Too bad your jailbait damn — jailbait what omg http://t.co/M209CTMlXG
Tue Jul 09 17:18:14 +0000 2013,RT @TrantowOrrin_Ph: jailbait jungle | Flickr - Photo Sharing! #jailbait http://t.co/CGNKFuRkru
Tue Jul 30 10:15:27 +0000 2013,And what the fuck is jailbait — Jailbait is slang for a minor who is younger than the legal age of consent for s... http://t.co/TYGs1qN7cY
Tue Jul 02 04:37:52 +0000 2013,"""@PartiesGuilty: Young jailbait whore #handbra #jailbait #teen #selfie #mirrormonday  #sexy #Tittytuesday http://t.co/mKTB9Mcahn""oh yes"
Sat Jul 13 06:54:10 +0000 2013,&lt;----- jailbait.
Fri Jul 26 06:49:25 +0000 2013,I'm not tryna be his jailbait
Tue Jul 16 04:57:42 +0000 2013,He Found Out #JailBait
Thu Jul 18 02:54:38 +0000 2013,"Daddy, what's jailbait?"
Thu Jul 18 03:31:27 +0000 2013,Holy jailbait
Fri Jul 19 06:10:17 +0000 2013,@MeloAlZ96 what's jailbait
Wed Jul 24 14:08:22 +0000 2013,reaaaal jailbait
Wed Jul 24 20:54:11 +0000 2013,That's some jailbait shit!
Tue Jul 23 23:18:29 +0000 2013,#jailbait #easylay
Wed Jul 10 02:36:08 +0000 2013,@Stefff_ #JailBait
Wed Jul 10 17:09:41 +0000 2013,happy jailbait day
Thu Jul 18 11:01:16 +0000 2013,Love box = Jailbait
Tue Jul 16 00:34:54 +0000 2013,@Mike_Salame still jailbait
Sun Jul 21 01:32:28 +0000 2013,Too many kids here #jailbait
Wed Jul 17 21:53:54 +0000 2013,Fuck being jailbait lmao :(
Tue Jul 02 21:58:51 +0000 2013,#oomf likes jailbait
Thu Jul 04 20:58:42 +0000 2013,@daim247 no longer #jailbait
Mon Jul 15 04:59:06 +0000 2013,@jailbaiting ;n; throws up
Sun Jul 14 15:09:05 +0000 2013,So much jailbait about not fair
Mon Jul 01 21:18:21 +0000 2013,Tuna needs jailbait
Tue Jul 30 07:33:30 +0000 2013,RT @The_Peachinator: #JailBait
Fri Jul 19 07:29:16 +0000 2013,Half my followers are jailbait
Sun Jul 28 16:21:33 +0000 2013,I wasn't born to entertain jailbait
Sat Jul 06 19:26:55 +0000 2013,@ZachJensen22 #Jailbait #Heaven
Wed Jul 24 02:33:03 +0000 2013,I DONT WANNA BE JAILBAIT
Thu Aug 01 04:19:52 +0000 2013,"Woahhh, jailbait these days"
Mon Jul 08 01:02:01 +0000 2013,@carolinecchap jailbait fairy time
Sun Jul 14 00:12:53 +0000 2013,@okuributa ...yay jailbait? XD
Sun Jul 14 02:35:53 +0000 2013,@jailbaiting SOME GAP TOOTH BITCH
Sat Jul 13 09:07:28 +0000 2013,✋I'm still underage. Jailbait nigga!
Fri Jul 26 17:59:33 +0000 2013,Where are all the women's songs about boys as jailbait?
Sat Jul 20 08:05:50 +0000 2013,@BethanyShipway1 when your drunk you usually do #jailbait
Thu Jul 04 20:48:18 +0000 2013,I won't say anything else #jailbait
Sat Jul 27 17:54:38 +0000 2013,@JadeEmilyAlix I'm jailbait for chicks I'm only 14
Sat Jul 27 21:55:37 +0000 2013,Another one takes the jailbait
Thu Jul 25 02:57:49 +0000 2013,@___itsjaneeboo Anybody Under 18 Is Jailbait
Tue Jul 16 06:46:52 +0000 2013,jailbait really needs to stop
Wed Jul 31 18:57:41 +0000 2013,@Bellbhaj @Wobbufffett im not jailbait
Wed Jul 10 15:11:45 +0000 2013,@butterfan2 one more year of being jailbait. How does it feel?
Sun Jul 07 20:18:27 +0000 2013,@AllEyesToTheSky Too much time with jailbait guitarist
Sat Jul 13 13:24:50 +0000 2013,Miraculous amount of jailbait at shields beach
Mon Jul 15 04:59:00 +0000 2013,Johnny's is full of senpais and jailbaits lol
Tue Jul 30 19:35:42 +0000 2013,goes back to the safety of...jailbait. cry.
Sun Jul 28 18:16:04 +0000 2013,RT @jaddeyladdey: shes #JailBait dude!
Tue Jul 23 23:21:35 +0000 2013,@nylonfan79 yeah defo jailbait lol
Tue Jul 23 20:40:15 +0000 2013,There is so much jailbait ass round here. WATCH OUT!
Thu Jul 11 04:53:13 +0000 2013,@amirdalley mah babby ; me illegal ; jailbait ; underaged
Wed Jul 10 15:44:27 +0000 2013,“@imSylvester: Jailbaits looking saucy for their proms👀” truss me
Sun Jul 07 19:55:49 +0000 2013,@SarahHamlyn haha go on then you know you want to #jailbait
Tue Jul 09 01:26:38 +0000 2013,@Joe__D69 stay outa jail #jailbait #dontdropthesoap
Thu Jul 11 21:50:35 +0000 2013,liked the police on facebook #yolo #criminal #JailBait
