created_at,text
Thu Mar 17 23:04:48 +0000 2016,"RT @SelenasWankBank: And for the jailbait fans, Selena at 17. #SelenaGomez #bikini #teen #jailbait #tits #boobs #breasts https://t.co/Qo3MJ…"
Mon Mar 28 05:10:59 +0000 2016,I'm 17... I'm jailbait
Wed Mar 23 03:23:07 +0000 2016,Florida breeds jailbait.
Thu Mar 31 08:44:25 +0000 2016,Jurina is really jailbait
Tue Mar 29 18:47:48 +0000 2016,Jacob Davies out on jailbait patrol
Tue Mar 29 18:47:48 +0000 2016,Jacob Davies out on jailbait patrol
Wed Mar 09 06:06:07 +0000 2016,I love when Jailbait teaches me new abbreviations. ☺️
Thu Mar 17 03:06:30 +0000 2016,@heartofhannah1 oh you and your jailbait better not start tonight !
Thu Mar 10 08:24:13 +0000 2016,Always a nice surprise to bump into @lukecotty of a morning. #JailBait
Mon Mar 14 00:07:47 +0000 2016,"DAMN THOSE ARMS, HERCULES! 
How old is this actor? Is it jailbait?

#OnceUponATime"
Tue Mar 22 15:56:56 +0000 2016,"RT @TROLLGAWDD: JAILBAIT. 
WHATS THAT SPELL? 
CHILD PREDATOR CHARGES"
Thu Mar 24 22:03:21 +0000 2016,"cell-fie
because jailbait
lmfao https://t.co/meQXdPoA4b"
Fri Mar 18 15:38:40 +0000 2016,RT @txdaddy70: Retweet if you like #jailbait https://t.co/XICxJ39Lhh
Sat Mar 26 06:34:49 +0000 2016,"Dam. 14 tho 
#jailbait #wouldbeworthit https://t.co/oUPZrMdzaE"
Sun Mar 20 20:37:39 +0000 2016,RT @MDelhome: #jailbait part 1 https://t.co/o4OxzhjDp9
Sun Mar 20 07:05:10 +0000 2016,WISHBONE ASH - Jailbait https://t.co/MQxl3IGJmz #nowplaying #listenlive
Thu Mar 31 13:08:18 +0000 2016,RT @MDelhome: #californiagirl #jailbait found her again! https://t.co/OqdeGtDmX8
Sat Mar 12 01:36:26 +0000 2016,R/T if you like #jailbait and #teen ass https://t.co/RSSsu2FaOD
Mon Mar 21 15:10:26 +0000 2016,RT @TO10DD: Damn....#teen #nude #jailbait https://t.co/gW3dHr0I5E
Mon Mar 14 16:30:13 +0000 2016,so sweat! #jailbait ♥ https://t.co/xuzpILnjmX ♥ https://t.co/DIhOwzyraf
Wed Mar 30 12:49:48 +0000 2016,RT @adamheinzer: #tittytuesday #jailbait Nicky is hot https://t.co/OpIvxuYLIU
Wed Mar 30 12:49:48 +0000 2016,RT @adamheinzer: #tittytuesday #jailbait Nicky is hot https://t.co/OpIvxuYLIU
Wed Mar 30 18:15:46 +0000 2016,Re: Hot Wet Jailbait Teens: [/UR... https://t.co/Sx0CfsoM4M
Fri Apr 01 04:58:37 +0000 2016,Ted Nugent's Jailbait Problem https://t.co/auKXuFlb7G via @HuffPostPol
Sat Mar 26 17:58:35 +0000 2016,"RT @YoungBabes016: Summer almost here! 
#LittleSlut #Jailbait #SummerBabes https://t.co/GBWnXylmvD"
Tue Mar 29 20:32:05 +0000 2016,RT @rlvj_: i kept telling y'all she's jailbait lol  https://t.co/qZN0vypW81
Tue Mar 29 20:32:05 +0000 2016,RT @rlvj_: i kept telling y'all she's jailbait lol  https://t.co/qZN0vypW81
Tue Mar 22 02:29:02 +0000 2016,RT @XGirlsAreWhores: Just more worthless brainless jailbait whores. https://t.co/TbrCIDRsk8
Thu Mar 03 10:07:29 +0000 2016,"RT @JDean19761: Please r/t my tweets
#jailbait https://t.co/V9e7kZdvq0"
Tue Mar 01 20:26:07 +0000 2016,"RT @JDean19761: Please r/t my tweets
#jailbait https://t.co/V9e7kZdvq0"
