created_at,text
Mon Jul 30 03:43:19 +0000 2018,"@jaketapper Jailbait you look so good to me
Jailbait won't you set me free
Jailbait you look fine, fine, fine
And I… https://t.co/2kPbY4X1jz"
Sun Jul 29 15:13:07 +0000 2018,@jailbaited Damn
Tue Jul 31 11:56:47 +0000 2018,@jailbaited Fuck those people
Wed Jul 25 21:06:09 +0000 2018,getting jailbait tattooed on my forehead
Mon Jul 23 21:41:16 +0000 2018,@jailbaited omg thank you so much!!!!
Thu Jul 26 21:51:29 +0000 2018,"I'm back, DM me! #jailbait #underage #teen #nude #nudes"
Fri Jul 13 04:38:36 +0000 2018,Who wants a cumtribute? #cumtribute #cumshot #jailbait #horny #bigdick
Tue Jul 31 16:28:57 +0000 2018,jailbait spandex sex https://t.co/q7ht2CFV01
Thu Jul 26 07:26:01 +0000 2018,Dm Me if you want to #tradedropbox #trade #dropbox #dropboxtrade #jailbait #underage
Fri Jul 20 00:17:23 +0000 2018,RT @ur2dwaifu: jailbait prob https://t.co/dh8oaOsTxJ
Fri Jul 20 11:44:17 +0000 2018,Rate her out of 10 #jailbait #teen #sexy https://t.co/upZpQHZvuj
Fri Jul 20 01:00:34 +0000 2018,What boys are looking to #cumtribute me 💕❤ #wet #horny #jailbait #cumslut #underage
Sat Jul 28 14:35:20 +0000 2018,Being 16 is the best! #underage #underageslut #jailbait https://t.co/2qrMiXJO9f
Tue Jul 31 17:56:02 +0000 2018,RT @VinnyTributes: Rt if I can send you nudes ;)  #jailbait #dmme #nudes
Mon Jul 30 00:57:04 +0000 2018,#BBC welcome! #horny #jailbait #sluts #cumsluts #fucktoys #cumtribute #whores #bitches
Tue Jul 03 17:21:53 +0000 2018,RT @stacymtell4: what would you do if you were my dad and you walked in on me taking these? #cumslut #cumtribute #jailbait #underage #slut…
Thu Jul 19 21:18:09 +0000 2018,Somebody live tribute me on periscope 🤪 #cumtribute #cocktribute #dicktribute #wanktribute #jailbait
Sat Jul 28 23:45:38 +0000 2018,"RT @Jimjames0000: Left or right?
#cumtribute
#jailbait https://t.co/JfAWHDVK0B"
Mon Jul 30 05:41:09 +0000 2018,Can anyone trade me Dropbox links? #dropboxlink #dropboxtrade #dropboxlinks #jailbait #young #teen
Tue Jul 03 16:38:58 +0000 2018,@HuddledThoughts Bitch you not 30???? Jailbait headass. Now all my boy fantasies feel dirty and disturbing.
Thu Jul 19 14:37:49 +0000 2018,"Today is my last day being 17. As of midnight tonight, a bitch wont be jailbait anymore LOL"
Fri Jul 20 01:44:17 +0000 2018,RT @ZaraJon91457822: What boys are looking to #cumtribute me 💕❤ #wet #horny #jailbait #cumslut #underage
Thu Jul 26 01:33:57 +0000 2018,RT @Baekhyu10453333: Retweet if you’d cum on my face #cumtribute #cockslap #cumslut #snowbunny #jailbait
Mon Jul 30 15:49:01 +0000 2018,Anyone have a group where i cant trade links and pics #gay13 #gay14 #gay15 #gay16 #underage #jailbait
Thu Jul 12 14:38:36 +0000 2018,Anyone want to buy my nudes? Dm me. x #Legit #Porn #Sex #Jailbait #Horny #Nudes
Fri Jul 27 00:27:24 +0000 2018,RT @CumGuy82: Yes baby. I longed for it too #cocktribute #cumtribute #jailbait #cockslut https://t.co/Tq6DqcP07v
Thu Jul 26 08:34:18 +0000 2018,Like for a #cocktribute #cumtribute #cumslut #horny #undersge #jailbait #hornyteen #nudesfornudes https://t.co/4IcdBwLB0p
Wed Jul 18 03:57:20 +0000 2018,"RT @kiloleelo: jailbait: she wanted to kill her stepdad due to all the abuse he put her through , but finds a way to the juvenile detention…"
Mon Jul 02 01:21:01 +0000 2018,"RT @Cumtribute_Maja: Retweet if you like to give #facial 
#cumtribute #cumonpictures #cumtributerequest #cumslut #cumdumpster #jailbait htt…"
