created_at,text
Tue Jan 05 02:13:40 +0000 2016,"RT @MDelhome: Jailbait hot, strip and tease #jb #jailbait https://t.co/3XZ9eumYUd"
Mon Jan 04 03:45:25 +0000 2016,"Na except my nigga jailbait tho, idk her real name and idk how she'll feel of me @ing her but jailbait ok sometimes"
Wed Jan 27 04:49:41 +0000 2016,why is shawn jailbait
Sun Jan 03 02:58:35 +0000 2016,Your nicknames jailbait
Thu Jan 21 01:38:10 +0000 2016,Especially the ones that are jailbait
Tue Jan 05 19:37:47 +0000 2016,🍻😊💁🏽 you so hot.... jailbait
Mon Jan 11 06:21:40 +0000 2016,@brookereyes_ jailbait but she fine tho
Fri Jan 08 23:30:35 +0000 2016,So my friend has me saved as 'jailbait' in their phone???
Mon Jan 11 02:09:54 +0000 2016,@Emmahasswag1101 I'd let her throw it back #jailbait
Sat Jan 09 04:20:22 +0000 2016,"@fidgaty Alice, you're the textbook definition of jailbait."
Thu Jan 21 05:56:44 +0000 2016,The movie #Jailbait really nasty and weird😂😂😷
Wed Jan 27 21:20:10 +0000 2016,@CizzymacHD @poutykid jailbait nowadays smh
Sat Jan 09 00:34:21 +0000 2016,RT @ITS_ASuite: America is the land of proud Jailbaits
Mon Jan 11 17:46:20 +0000 2016,Lesson of the day: do not watch Jailbait in the family room
Tue Jan 12 06:43:04 +0000 2016,what do you think about this jailbait https://t.co/Y9Y4UnPCRP
Wed Jan 20 10:05:36 +0000 2016,what do you think about this jailbait https://t.co/ti9XJbyLwj
Sat Jan 02 17:00:13 +0000 2016,@poikitty uhh 17 is almost more jailbait than younger
Sat Jan 02 08:56:43 +0000 2016,jailbaits and teens https://t.co/zNVmx6gt1p
Wed Jan 27 13:49:32 +0000 2016,jailbaits and teens https://t.co/Qw44jyr6v7
Fri Jan 22 04:18:04 +0000 2016,Some #jailbait for @BabesWithBraces  https://t.co/9hf06ayXmi
Sun Jan 03 17:12:55 +0000 2016,what do you think about this jailbait https://t.co/wrQGdqmdxl
Sun Jan 03 10:42:53 +0000 2016,jailbait anyone? https://t.co/2oXQ0bTuGA
Fri Jan 01 19:11:14 +0000 2016,what do you think about this jailbait https://t.co/EcsGugqBya
Tue Jan 19 18:48:10 +0000 2016,jailbaits and teens https://t.co/wobc9eJ7Um
Thu Jan 07 00:28:32 +0000 2016,what do you think about this jailbait https://t.co/lsenW4GmkZ
Wed Jan 06 16:25:16 +0000 2016,what do you think about this jailbait https://t.co/M9kM1Rmips
Tue Jan 12 10:42:52 +0000 2016,what do you think about this jailbait https://t.co/7Ra9VwyCeZ
Wed Jan 13 18:00:37 +0000 2016,RT if you love jailbait https://t.co/AyzGSAbSSi
Mon Jan 18 08:20:44 +0000 2016,Did someone say jailbait? https://t.co/5xXutjVox7
Fri Jan 08 08:14:57 +0000 2016,Like if you love jailbait https://t.co/KJJEv9qlx2
Tue Jan 05 01:34:55 +0000 2016,RT if you love jailbait https://t.co/OtaJ0K0Rqh
Sun Jan 24 03:34:32 +0000 2016,Your name is Jailbait . Gtfo. https://t.co/sDZVgO7Zpv
Sat Jan 23 08:46:49 +0000 2016,Heading to bed send them jailbait pics to brendaislez on kik
Sat Jan 09 14:16:52 +0000 2016,RT if you love jailbait https://t.co/wa3RN43JlP
Sat Jan 09 10:28:59 +0000 2016,RT if you love jailbait https://t.co/5Dy6rKCT9G
Sun Jan 31 18:49:29 +0000 2016,@becca_blakesley @WeAlIlKnowA shout jailbait louder for the ppl in the bacK
Tue Jan 26 09:47:21 +0000 2016,RT @InWithSin666: Shower #Jailbait https://t.co/T3l8KHUwgg
Thu Jan 21 00:26:07 +0000 2016,RT @KyraX_XX2: jailbait anyone? https://t.co/JT315uIkWi
Thu Jan 14 13:47:51 +0000 2016,RT @Gracelynn68X42_: OMG jailbait https://t.co/O4x9gZhrEL
Sat Jan 02 01:17:33 +0000 2016,i cant talk like this to a jailbait spank me moans oh baby
Fri Jan 01 16:28:30 +0000 2016,Fuck my #young #jailbait arse https://t.co/4csCFQ2Ptk
Sat Jan 30 22:43:32 +0000 2016,If your boys don't do this for you...they not your friends!! 🙅🏾 #jailbait https://t.co/Ob3UBqbNBp
Sat Jan 30 13:34:42 +0000 2016,So glad @TomDaley1994 is no longer #jailbait  https://t.co/m74Qk3ybnk
Fri Jan 22 20:31:33 +0000 2016,RT @KyraX_XX2: OMG jailbait https://t.co/F6G18DQJVT
Sun Jan 24 23:18:11 +0000 2016,I ain't no jailbait pervert but y'all muthafuckas can call me the warden
Tue Jan 12 15:28:09 +0000 2016,RT @Janiyah_X2_XX: OMG jailbait https://t.co/RZ3GGd4toK
Thu Jan 07 08:39:32 +0000 2016,RT @Edith_x0_x: Did someone say jailbait? https://t.co/Y8LhTZDUTh
Wed Jan 13 10:25:31 +0000 2016,RT @MDelhome: #jailbait part 3 https://t.co/ztzv4jZeAQ
Tue Jan 19 05:30:38 +0000 2016,RT @_MonicaIvonne_: Looking very jailbait today. https://t.co/8i2KCNl9Rh
Sat Jan 02 22:55:41 +0000 2016,RT @MDelhome: #jailbait part 3 https://t.co/ztzv4jZeAQ
Sat Jan 23 05:37:08 +0000 2016,Gorgeous nude jailbait blonde selfie https://t.co/9TGcLwxUq4
Wed Jan 06 18:14:02 +0000 2016,RT @Covered_Gurl: And has the audacity to cry #JailBait https://t.co/yjcwX725Yl
Mon Jan 25 08:49:57 +0000 2016,RT @KyraX_XX2: RT if you love jailbait https://t.co/pmB3iv5im3
Sun Jan 24 00:24:36 +0000 2016,"If you're a freshman and not my friend, stay the hell out of my house and away from my brother✊🏼 #jailbait"
Mon Jan 11 06:52:21 +0000 2016,"@operafantomes He's legit cute &amp; sweet...also- I think he's older than me..so you know, not jailbait"
Wed Jan 13 15:21:42 +0000 2016,"RT @Emmawatson1995: So hot, what bum #young #jailbait https://t.co/DlQ1LER5x6"
Thu Jan 21 22:23:19 +0000 2016,RT @loverofsmut: Yummy. #teen #jailbait #tits http://t.co/hpYMFaJu5B
