created_at,text
Sun Jun 29 17:41:26 +0000 2014,#jailbait #jailbait #jailbait *pinches herself*. RT @Viand33: *.* #FlamesOfAmbition http://t.co/TXyaFVxkVd
Mon Jun 16 23:55:15 +0000 2014,Minor at work just told me my skirt is attractively short #jailbait #jailbait #jailbait 🔞
Wed Jun 04 05:39:43 +0000 2014,Jailbait is what I am
Thu Jun 19 16:48:15 +0000 2014,"RT @TalkToJust4You: they're 13..... 😳😘 http://t.co/v2l5O5gBS2"" #JailBait teen selfshot #jailbait"
Tue Jul 01 05:59:44 +0000 2014,"A 17, 16, even 15 year old can be ""jailbait"" . But a 10-12 year old? That's a child, not jailbait. You sir, are a pedophile. That is all"
Thu Jun 19 01:22:55 +0000 2014,RT if you're jailbait
Wed Jun 18 03:52:06 +0000 2014,Jailbaited. FAIL!
Sun Jun 29 16:10:41 +0000 2014,Jailbait (Netflix)
Fri Jun 27 14:00:02 +0000 2014,Watching Jailbait.
Tue Jun 24 03:09:43 +0000 2014,im jailbait :-)
Wed Jun 11 16:16:57 +0000 2014,Now watching // JailBait
Sun Jun 15 17:50:56 +0000 2014,I'm not only bug bait #jailbait
Tue Jun 17 07:08:59 +0000 2014,#nw Jailbait 2013
Tue Jun 03 03:11:34 +0000 2014,she said jailbait lol
Sat Jun 07 00:16:40 +0000 2014,Call me jailbait 😂
Wed Jun 18 20:11:15 +0000 2014,"@Sticky_Panties @JennyUpDestroy yep and she is jailbait,"
Thu Jun 12 03:23:04 +0000 2014,@Day_andnight_ if you're 12 than thats jailbait
Sat Jun 28 21:46:52 +0000 2014,i wonder what the colombian jailbait is like
Fri Jun 06 08:45:37 +0000 2014,Jailbait everywhere tonight lol
Fri Jun 13 00:46:24 +0000 2014,RT @guwopgaby: im #jailbait
Wed Jun 11 02:02:32 +0000 2014,RT @yunguzumaki: Sarah ; The Ultimate Jailbait
Sat Jun 07 22:39:17 +0000 2014,RT @fuqhype: jailbait lmao 🔞
Wed Jun 18 17:14:34 +0000 2014,Jailbait is a weird ass movie fr
Tue Jun 03 00:41:20 +0000 2014,@AshyNery welp they chose the jailbait life
Thu Jun 05 03:09:08 +0000 2014,RT @CEVere__: She's jailbait if she has a signature on her texts
Sun Jun 01 07:36:06 +0000 2014,RT @CEVere__: She's jailbait if she has a signature on her texts
Sun Jun 01 07:53:47 +0000 2014,RT @CEVere__: She's jailbait if she has a signature on her texts
Sun Jun 01 06:24:26 +0000 2014,RT @CEVere__: She's jailbait if she has a signature on her texts
Fri Jun 20 05:14:08 +0000 2014,JAILBAIT WAS SO LESBIAN AND SAD AND JUST AHDJWKIDKS
Sat Jun 07 03:04:45 +0000 2014,@Akpopguy @Lyemi123 sexy jailbait tho.
Mon Jun 09 02:51:05 +0000 2014,"#rapecultureiswhen barely legal women are referred to as ""jailbait"""
Sun Jun 15 23:02:36 +0000 2014,JP still calls me jailbait . 😑 @NYboy__JP
Sun Jun 15 11:01:57 +0000 2014,Anyone feeling dirty? #Horny #Jailbait #Slut
Fri Jun 20 06:33:28 +0000 2014,Ew you're leaving for college brenden. Stop... #jailbait
Sun Jun 22 04:25:34 +0000 2014,I really need a shirt that says jailbait lol
Sun Jun 01 07:17:08 +0000 2014,RT @augusttmota: @Strifexlife jailbait was awesome thanks
Sat Jun 14 05:52:23 +0000 2014,I wasn't about to get my car washed by a bunch of jailbait.. Fckin cheerleaders
Thu Jun 19 02:41:39 +0000 2014,why would  want a guy want a jailbait girl over a good girl
Sat Jun 28 05:17:26 +0000 2014,"@Wesley__ray @Dig_Dag_ I mean, I'm jailbait anyways so DO IT. I COMMAND YOU TO HATE ME."
Fri Jun 20 01:43:34 +0000 2014,"God you're so cute, why u gotta be jailbait tho 😩"
