created_at,text
Thu Jun 11 17:40:57 +0000 2015,@Rugby_Religion JAILBAIT LOL
Sun Jun 14 08:16:36 +0000 2015,"But damn, i was falling for that jailbait lol"
Fri Jun 19 06:37:16 +0000 2015,jAILBAIT https://t.co/aZglLV3pIM
Mon Jun 01 20:49:10 +0000 2015,Jailbait #pantypeek #upskirt http://t.co/FoucgT6p23
Tue Jun 23 08:53:38 +0000 2015,RT @LozzaFox: Jailbait... http://t.co/NQ0oFyuuva
Mon Jun 01 20:44:08 +0000 2015,RT @pervygirl99: #jailbait #teen begging for it http://t.co/bOk78HoG45
Thu Jun 11 21:54:42 +0000 2015,Kik me I'm #horny @ liamkeldon1987 or follow me GIRLS ONLY #Twitterafterdark #kikme #jailbait #kikmegirls #hornykik
Tue Jun 23 16:26:08 +0000 2015,my beautiful illegal jailbait Kookie &lt;3 https://t.co/72Bdpang5W
Mon Jun 29 19:05:29 +0000 2015,"RT @redrider5050: Five hotties, which one would you choose? #jailbait http://t.co/gMN7mzr5wZ"
Sun Jun 21 12:22:17 +0000 2015,"RT @stillgray: It's come to my attention that @vivian_games has been spreading lies about how I ""defended r/jailbait's existence"". https://…"
Wed Jun 24 02:55:15 +0000 2015,RT @FapSlap: RT or fave if you like this sexy #Jailbait #SexyTeen http://t.co/j6LuVF3xdU
Sun Jun 21 06:32:11 +0000 2015,"It's come to my attention that @vivian_games has been spreading lies about how I ""defended r/jailbait's existence"". https://t.co/r9Am5Zvmgx"
Fri Jun 19 08:44:37 +0000 2015,FREE #porn and #jailbait #sex on #pussy http://t.co/pGCiyMFGWa http://t.co/YXh6s3XuHP
Sat Jun 06 21:12:40 +0000 2015,RT @hornylad1257: Ohh my god!! Look at those boobs!! #Boobs #FacebookSluts #Slag #Tits #Iwouldmototboattheshitoutofthat #Jailbait http://t.…
Thu Jun 11 21:22:49 +0000 2015,RT @Tiny_Teen_Girls: Daddy... I did not expect that! http://t.co/iGfOjswagz  #TeenPorn #CuteTeens #Jailbait #Blonde #Pigtails #TinyTits htt…
Fri Jun 19 16:44:22 +0000 2015,"RT @Horny4Jailbait: ""@selfpic1: http://t.co/xa1Ei4l31I"" this #sexy #young #jailbait #preteen is ready for some experimenting! I will show y…"
Sat Jun 20 03:00:45 +0000 2015,Huge #porn and #jailbait -youtube- deviantclip #sex #pussy fuck on http://t.co/EO29BIVdMF http://t.co/r51zZ5zsMR
Fri Jun 12 05:29:39 +0000 2015,RT @lexiecumslut: Here is another sexy #jailbait I promised my lovely followers.  Wonder how many RETWEETS she can get. http://t.co/p7ltyyi…
Mon Jun 01 17:49:09 +0000 2015,RT @ainsleydouganX: jailbait when people pronounce 'kerb' with an e n don't say it like 'kirb' lit u used to play kirby no kerby
Sat Jun 20 02:32:09 +0000 2015,Huge #porn and #webcam jailbait videos online #sex #pussy fuck on http://t.co/kVCo2I0rdR http://t.co/JVXzr2emsS
Sat Jun 06 21:27:52 +0000 2015,Follow on Facebook #hotgirls #dating #selfie #girl #ReTweet #likeforlike http://t.co/sGrtgV7wY0  #jailbait #hot http://t.co/hwradME9Y4
Sun Jun 21 21:45:15 +0000 2015,"pATS UR FACE. son pls chill
tAKE A BREATHER. DO U WANT A KISS - A FRESH KISS FROM ME - 
o mg no jailbait-ing jsy https://t.co/K54Gwe0NPb"
Sun Jun 14 23:30:38 +0000 2015,RT @eryx86: Beautiful Teen 😌 😍👍💕 - #jailbait #teen #nude #girl #hot #sexy #young #naked #tits  #selfie  #horny #boobs #pussy #ff http://t.c…
