created_at,text
Sat Nov 15 14:16:12 +0000 2014,"RT @jones95_katie: ""@IGGirlsDaily: Jailbait needs cock #daughter #jailbait http://t.co/Kv67ewuHR8""what u think boys"
Thu Nov 13 21:57:40 +0000 2014,RT @kik_jailbait: Sexy brunette jailbait teen sunbathing in a pink bikini  #teen #sexy #jailbait #brunette #bikini #sunbathe #kiknudes0 htt…
Thu Nov 27 14:53:27 +0000 2014,RT @kik_jailbait: Sexy teen jailbait friends dressed as hooters girls and ready to party! #teen #jailbait #sexy #hooters #kiknudes0 http://…
Mon Nov 10 02:53:14 +0000 2014,RT @kik_jailbait: Sexy brunette jailbait teen sunbathing in a pink bikini  #teen #sexy #jailbait #brunette #bikini #sunbathe #kiknudes0 htt…
Sat Nov 29 23:27:55 +0000 2014,RT @kik_jailbait: Gorgeous blond jailbait teen enjoying a foam party in her pink bikini #teen #sexy #blond #jailbait #bikini #kiknudes0 htt…
Wed Nov 12 22:16:19 +0000 2014,RT @kik_jailbait: Gorgeous redhead jailbait teen using duck tape for fancy dress! #teen #sexy #redhead #jailbait #fanydress #kiknudes0 http…
Tue Nov 18 21:17:30 +0000 2014,RT @kik_jailbait: Gorgeous jailbait teen showing great cleavage and legs :) #teen #sexy #jailbait #cleavage #legs #kiknudes0 http://t.co/7I…
Tue Nov 11 13:22:54 +0000 2014,RT @kik_jailbait: Cute blond jailbait teen dressed in tight lycra &amp; ready to party :) #teen #blond #jailbait #skintight #kiknudes0 http://t…
Sun Nov 02 06:39:31 +0000 2014,RT @kik_jailbait: Sexy jailbait teen in fancy dress showing her great ass :) #teen #jailbait #sexy #fancydress #ass #kiknudes0 http://t.co/…
Wed Nov 12 20:11:40 +0000 2014,RT @kik_jailbait: 3 gorgeous jailbait teens dressed as sexy schoolgirls :) #teen #jailbait #teen #schoolgirl #body #kiknudes0 http://t.co/H…
Fri Nov 07 22:13:47 +0000 2014,Look am jailbait
Mon Nov 17 04:00:47 +0000 2014,@martinmadruga Jailbait
Wed Nov 12 18:19:49 +0000 2014,@Omarv29 @DeniseMirza_1D jailbait
Mon Nov 10 21:55:35 +0000 2014,@AmieBeaman look to your left #jailbait
Sat Nov 08 03:13:27 +0000 2014,@ezraklein Jailbait or Clickbate? YOU DECIDE!
Sat Nov 08 23:34:48 +0000 2014,RT @lucpearson: Jailbait #whatrhymeswithdylan
Sat Nov 29 09:41:32 +0000 2014,Gross she's like 15 #jailbait
Fri Nov 28 14:38:51 +0000 2014,RT @JlEUXN: my jailbait is so pitiful😢
Mon Nov 10 21:42:00 +0000 2014,@zerobeta wasn't there a show called jailbait or something
Tue Nov 11 13:58:44 +0000 2014,@francosoup I win. 43. You’re jailbait to me!
Tue Nov 11 07:46:39 +0000 2014,@ZulPerfectOrder shota jailbait oh noooooo
