created_at,text
Wed Apr 17 16:34:33 +0000 2013,Erg! A load os jailbait sluts adding my bb pin! Fuck off!
Sat Apr 20 18:33:02 +0000 2013,Jailbait pezevengi olacağım yakında :))))
Sat Apr 20 21:52:08 +0000 2013,"#NP ""Jailbait"" - Aerosmith"
Sat Apr 20 16:46:04 +0000 2013,RT @TheStruggle_: @SoYouLikeFrench i like your twitcon jailbait
Mon Apr 15 20:17:50 +0000 2013,@arbees on top of it all I'm not in the program I want to be in cause dawson registers office loves the jailbait high school students
Tue Apr 16 02:02:28 +0000 2013,Jaden Smith is jailbait smh.
Tue Apr 16 02:54:34 +0000 2013,Okay so I am laughing my fucking ass off right now!!!! 😂 I hope you get locked up!!! #jailbait
Mon Apr 15 17:11:04 +0000 2013,"RT @t_rian83: ""@SlutGirlAlicia: It's #friskyfriday! RT if you like! http://t.co/cs2Fy9Nowo #nudes #nsfw #horny #jailbait #erotica http:/ ..."
Tue Apr 16 00:22:02 +0000 2013,@Jiggity05 jailbait jailbait jailbait jailbait jailbait jailbait jailbait jailbait jailbait jailbait jailbait jailbait jailbait jailbait
Mon Apr 15 16:52:55 +0000 2013,"in response to my room being covered in posters: ""uft that's well jailbait"" I will drown you in the cider you stink of l"
Sat Apr 27 05:58:03 +0000 2013,Kenny keep sending me snap chats of him at a club for people 20 n under! #iseeyouboo #jailbait
Fri Apr 26 18:20:42 +0000 2013,Jailbait. That's funny
Sat Apr 27 03:44:08 +0000 2013,@stingjailedfri jailbait
Thu Apr 11 22:19:07 +0000 2013,RT @BL0W_M33: Jailbait
Fri Apr 12 03:04:23 +0000 2013,@Dallas_Lauren well... I'm 19... You're technically jailbait. Which I am ok with
Mon Apr 08 22:25:27 +0000 2013,RT @FrankeeAlexie_x: How can this girl be 14!! Exposing her body and making sexual tweets 😒😔👋 she's not even legal ffs #cocktease #jailbait
Mon Apr 08 12:58:09 +0000 2013,"I am sharkbait bcos I am jailbait 
I am sharkbait bcos nemo is a clownfish
and I am a joke"
Tue Apr 09 02:54:41 +0000 2013,Lol aint that the truth #JailBait http://t.co/iSYGIaXcXY
Mon Apr 08 17:54:45 +0000 2013,Alright jailbait
Mon Apr 08 19:59:52 +0000 2013,"Whoa jailbait years ""@thejessgirouard: O m g. I know. I know. http://t.co/mekEH2Ia1R"""
Thu Apr 18 12:28:57 +0000 2013,@GabySeaton just jailbaits gab! 🙊
Fri Apr 19 03:34:01 +0000 2013,"RT @Bobbo_Rocks: There ain't no girls at 71st, we gotta hella jailbait running around."
Fri Apr 19 00:17:53 +0000 2013,@jonoainsworth @beardy182 Town! Jailbait... I mean Laura Colcloughs bday
Sat Apr 13 14:53:41 +0000 2013,"Cartoon: Jailbait, Jailbait!"
Sat Apr 13 19:06:36 +0000 2013,"@megan_hayden ""jailbait"" lol"
Sat Apr 13 16:34:25 +0000 2013,"I'm 'that girl' at parties that introduces herself as ""jailbait"""
Sun Apr 07 22:44:47 +0000 2013,"Some guys called me, @carlycrock, @SammySam1723, &amp; @tessa_vazquez jailbait 😳 *The awkward moment when I've actually been to jail*"
Mon Apr 08 02:26:56 +0000 2013,Why are all these guys who graduated before me dating freshmen and sophomores in highschool? #nasty #jailbait 😳🙅🚔
Mon Apr 08 02:29:58 +0000 2013,My TL consists of the ACMs and people talking about jailbait relationships #whateverfloatsyourboat
Sun Apr 07 21:53:03 +0000 2013,As promised. I know I'm jailbait. But you all want to fuck me :) xxx http://t.co/DAoMLVvBH8
Wed Apr 10 15:22:31 +0000 2013,I've bought all the jailbait-mags D8
Wed Apr 10 12:21:57 +0000 2013,Jailbait &lt;&lt;&lt;🙅
Thu Apr 11 01:31:00 +0000 2013,"“@ButBreathing: Oh no, I'm 18 now...that means no girls under 18!!!!” jailbait"
Wed Apr 10 08:23:31 +0000 2013,RT @beckiicarvaa: So excited for my birthday! Aint gonna be a jailbait no more #justkidding
Wed Apr 10 14:45:07 +0000 2013,"@killianmcd go for it, we won't judge #jailbait"
