created_at,text
Fri Dec 21 04:40:36 +0000 2012,#EndOfTheWorldConfessions not wearing any clothes right now. Gonna leave this world how I came into this world #NAKEDBABY
Fri Dec 21 21:21:19 +0000 2012,Maia is dancing butt naked to the music on just dance. Seriously the funniest thing I've ever seen. #lmfao #cutiepie #nakedbaby
