created_at,text
Thu Jul 12 11:55:07 +0000 2012,@oliverhehir did u want me to leave them pics off ? #nakedbaby
Tue Jul 03 07:13:22 +0000 2012,#mimis #buzz #stuffedanimals #nakedbaby http://t.co/AhFLc9Vr
