created_at,text
Sun Apr 20 15:48:51 +0000 2014,#livetweet #nakedbaby 😂 http://t.co/k5AsMA4o0h
Sun Apr 06 01:15:08 +0000 2014,RT @_BRETROIT_: My little handsome face #NakedBaby #NotReally #HehHadOnHisDiaper #OneOfMyFavorites http://t.co/X0svzlLu6B
