created_at,text
Sun Nov 18 22:14:15 +0000 2012,Izzy loves her men! #sundayfunday #nakedbaby #football http://t.co/VMjQu9dU
Wed Nov 21 02:09:32 +0000 2012,The MowHawk is officially back y'all!! #Mowhawk #InstaBabies #BrownEyes  #NakedBaby #ChunkyBaby http://t.co/UGtsJB2C
Mon Nov 26 19:12:08 +0000 2012,Mom says I go through to many outfits so this is my new look - warren #nakedbabies #cutie @jtwood_07 http://t.co/A4mEctpO
