created_at,text
Thu May 16 16:32:20 +0000 2013,Such a little model #tbt #nakedbaby http://t.co/EOvhpxemV3
Mon May 27 21:21:58 +0000 2013,Spending #mdw with this cutie patootie #babyemery #nakedbaby cowardjs http://t.co/xSVTMzTUV2
Tue May 28 18:44:06 +0000 2013,I hear heavenlouvre snappin pics n da car and this is wat he was takin a pic of ROTFLMAO #NAKEDbaby… http://t.co/O8lqziE9lK
