created_at,text
Mon Jan 23 02:50:25 +0000 2012,Posin #nakedbaby  http://t.co/QW52n9ot
Mon Jan 02 09:27:34 +0000 2012,"maybe sebab cinta tak dibalas, nakedbaby ni nay-card cari pakwe yg nama fadzlan jugak. #KonklusiMemandai"
