created_at,text
Fri Jan 25 00:06:42 +0000 2013,Avani has taken all her clothes off #beware #nakedbaby
Sat Jan 05 13:17:46 +0000 2013,Rough night with sophia hahaha #nakedbaby @missMarymac01 http://t.co/OP2QZhnt
Sun Jan 06 02:00:13 +0000 2013,AAHHH! Honestly spent my entire day with @hanperrin25 and loved every second! #ticklefights #froyoworld #cherrystems #nakedbabies #iloveyou
