created_at,text
Tue Jun 17 17:02:18 +0000 2014,#brother #sister #selfie #nakedbaby #adorable http://t.co/bROoUB6k1t
Fri Jun 27 23:57:16 +0000 2014,She's excited about her cantaloupe! #peytonlane #armsneverstopmoving #nakedbaby #feedingsaremessy… http://t.co/rcC6ano5mw
