created_at,text
Thu Apr 18 02:02:41 +0000 2013,Always hated ducks ; always will ! #nakedbaby xD http://t.co/dnyCPezY4d
Sun Apr 21 16:40:56 +0000 2013,This Kid Never Wakes Up With His Pajamas On 😁😆 #NoPajamas #NoThanksMom #IDontLikeClothesMom #NakedBaby… http://t.co/GubXINQGCv
