created_at,text
Thu Mar 06 18:00:37 +0000 2014,☺️☺️ #nakedbaby #happybaby #littlemason #loveyou http://t.co/JL0mkfjD8k
Sun Mar 23 06:45:34 +0000 2014,Maybe I push NakedBaBy a little too hard on the swings... http://t.co/VLmv0CJd1B
