created_at,text
Sun May 17 13:56:21 +0000 2015,Crazy how my clothes never make it with me to the final destination. #NakedKid
Fri May 22 02:25:20 +0000 2015,"Check out who is tweeting about: ' nakedkids ', here: http://t.co/dexbCPtdsi"
Fri May 29 09:13:53 +0000 2015,RT @nakednyc: I would never get tired of seeing him naked. #nakedsunday #publicnudity #nakedkid #nudistbeach #nudityisnatural http://t.co/i…
Sat May 02 02:44:44 +0000 2015,"RT @GaryWmMyers: RCMP Visit Over Naked Boy a Misunderstanding
#apology #Canada #criticism #misunderstanding #RCMP #upset #nakedkid #BC http…"
