created_at,text
Sat Jul 20 02:50:16 +0000 2013,Hi Thalia RT @Boobz_N_Bambooz: #PhotoBomb #NakedKid #psycho #CreepLife http://t.co/cULgKKqC3o
Tue Jul 23 19:54:48 +0000 2013,@GROUPLOVE is the #SineQuaNon of my summer . I mean how can you drive to the beach without listening to #NakedKids on full blast? #sacrilege
